partner,geo,year,age,value
OTHER,ES,2016,Y50-54,9570.0
OTHER,ES,2016,Y55-59,7356.0
OTHER,ES,2016,Y60-64,6037.0
OTHER,ES,2016,Y65-69,4669.0
OTHER,ES,2016,Y70-74,2967.0
OTHER,ES,2016,Y75-79,1925.0
OTHER,ES,2016,Y80-84,1175.0
OTHER,ES,2016,Y85-89,544.0
OTHER,ES,2016,Y90-94,181.0
OTHER,ES,2016,Y95-99,53.0
OTHER,ES,2016,Y_GE100,9.0
OTHER,ES,2016,Y_GE65,11523.0
OTHER,ES,2016,Y_GE85,787.0
OTHER,ES,2016,Y_LT15,45945.0
OTHER,ES,2016,Y_LT5,16020.0
OTHER,ES,2017,Y10-14,18789.0
OTHER,ES,2017,Y15-19,30227.0
OTHER,ES,2017,Y15-64,272233.0
OTHER,ES,2017,Y20-24,47601.0
OTHER,ES,2017,Y25-29,54516.0
OTHER,ES,2017,Y30-34,41518.0
OTHER,ES,2017,Y35-39,30459.0
OTHER,ES,2017,Y40-44,21739.0
OTHER,ES,2017,Y45-49,16336.0
OTHER,ES,2017,Y5-9,18178.0
OTHER,ES,2017,Y50-54,12576.0
OTHER,ES,2017,Y55-59,9480.0
OTHER,ES,2017,Y60-64,7781.0
OTHER,ES,2017,Y65-69,6136.0
OTHER,ES,2017,Y70-74,3790.0
OTHER,ES,2017,Y75-79,2411.0
OTHER,ES,2017,Y80-84,1479.0
OTHER,ES,2017,Y85-89,720.0
OTHER,ES,2017,Y90-94,194.0
OTHER,ES,2017,Y95-99,39.0
OTHER,ES,2017,Y_GE100,22.0
OTHER,ES,2017,Y_GE65,14791.0
OTHER,ES,2017,Y_GE85,975.0
OTHER,ES,2017,Y_LT15,56802.0
OTHER,ES,2017,Y_LT5,19835.0
OTHER,ES,2018,UNK,0.0
OTHER,ES,2018,Y10-14,22401.0
OTHER,ES,2018,Y15-19,38162.0
OTHER,ES,2018,Y15-64,360821.0
OTHER,ES,2018,Y20-24,61265.0
OTHER,ES,2018,Y25-29,70773.0
OTHER,ES,2018,Y30-34,56175.0
OTHER,ES,2018,Y35-39,41999.0
OTHER,ES,2018,Y40-44,29989.0
OTHER,ES,2018,Y45-49,22517.0
OTHER,ES,2018,Y5-9,23519.0
OTHER,ES,2018,Y50-54,17199.0
OTHER,ES,2018,Y55-59,12799.0
OTHER,ES,2018,Y60-64,9943.0
OTHER,ES,2018,Y65-69,7540.0
OTHER,ES,2018,Y70-74,4922.0
OTHER,ES,2018,Y75-79,2834.0
OTHER,ES,2018,Y80-84,1771.0
OTHER,ES,2018,Y85-89,889.0
OTHER,ES,2018,Y90-94,269.0
OTHER,ES,2018,Y95-99,62.0
OTHER,ES,2018,Y_GE100,53.0
OTHER,ES,2018,Y_GE65,18340.0
OTHER,ES,2018,Y_GE85,1273.0
OTHER,ES,2018,Y_LT15,69343.0
OTHER,ES,2018,Y_LT5,23423.0
OTHER,ES,2019,UNK,0.0
OTHER,ES,2019,Y10-14,27291.0
OTHER,ES,2019,Y15-19,45337.0
OTHER,ES,2019,Y15-64,438520.0
OTHER,ES,2019,Y20-24,72665.0
OTHER,ES,2019,Y25-29,85047.0
OTHER,ES,2019,Y30-34,68831.0
OTHER,ES,2019,Y35-39,52196.0
OTHER,ES,2019,Y40-44,38214.0
OTHER,ES,2019,Y45-49,28319.0
OTHER,ES,2019,Y5-9,29719.0
OTHER,ES,2019,Y50-54,20801.0
OTHER,ES,2019,Y55-59,15856.0
OTHER,ES,2019,Y60-64,11254.0
OTHER,ES,2019,Y65-69,8809.0
OTHER,ES,2019,Y70-74,5588.0
OTHER,ES,2019,Y75-79,3351.0
OTHER,ES,2019,Y80-84,1867.0
OTHER,ES,2019,Y85-89,926.0
OTHER,ES,2019,Y90-94,272.0
OTHER,ES,2019,Y95-99,80.0
OTHER,ES,2019,Y_GE100,40.0
OTHER,ES,2019,Y_GE65,20933.0
OTHER,ES,2019,Y_GE85,1318.0
OTHER,ES,2019,Y_LT15,83796.0
OTHER,ES,2019,Y_LT5,26786.0
OTHER,ES,2020,UNK,0.0
OTHER,ES,2020,Y10-14,16558.0
OTHER,ES,2020,Y15-19,26391.0
OTHER,ES,2020,Y15-64,255428.0
OTHER,ES,2020,Y20-24,41986.0
OTHER,ES,2020,Y25-29,50092.0
OTHER,ES,2020,Y30-34,40869.0
OTHER,ES,2020,Y35-39,30410.0
OTHER,ES,2020,Y40-44,22731.0
OTHER,ES,2020,Y45-49,16562.0
OTHER,ES,2020,Y5-9,17791.0
OTHER,ES,2020,Y50-54,11746.0
OTHER,ES,2020,Y55-59,8656.0
OTHER,ES,2020,Y60-64,5985.0
OTHER,ES,2020,Y65-69,4214.0
OTHER,ES,2020,Y70-74,2498.0
OTHER,ES,2020,Y75-79,1398.0
OTHER,ES,2020,Y80-84,827.0
OTHER,ES,2020,Y85-89,419.0
OTHER,ES,2020,Y90-94,140.0
OTHER,ES,2020,Y95-99,38.0
OTHER,ES,2020,Y_GE100,60.0
OTHER,ES,2020,Y_GE65,9594.0
OTHER,ES,2020,Y_GE85,657.0
OTHER,ES,2020,Y_LT15,49428.0
OTHER,ES,2020,Y_LT5,15079.0
OTHER,ES,2021,UNK,0.0
OTHER,ES,2021,Y10-14,28663.0
OTHER,ES,2021,Y15-19,45917.0
OTHER,ES,2021,Y15-64,463636.0
OTHER,ES,2021,Y20-24,67445.0
OTHER,ES,2021,Y25-29,78560.0
OTHER,ES,2021,Y30-34,67723.0
OTHER,ES,2021,Y35-39,55366.0
OTHER,ES,2021,Y40-44,46621.0
OTHER,ES,2021,Y45-49,36826.0
OTHER,ES,2021,Y5-9,30092.0
OTHER,ES,2021,Y50-54,28605.0
OTHER,ES,2021,Y55-59,21551.0
OTHER,ES,2021,Y60-64,15022.0
OTHER,ES,2021,Y65-69,11213.0
OTHER,ES,2021,Y70-74,6950.0
OTHER,ES,2021,Y75-79,3821.0
OTHER,ES,2021,Y80-84,2178.0
OTHER,ES,2021,Y85-89,1067.0
OTHER,ES,2021,Y90-94,373.0
OTHER,ES,2021,Y95-99,99.0
OTHER,ES,2021,Y_GE100,23.0
OTHER,ES,2021,Y_GE65,25724.0
OTHER,ES,2021,Y_LT15,82030.0
OTHER,ES,2021,Y_LT5,23275.0
OTHER,ES,2022,UNK,0.0
OTHER,ES,2022,Y10-14,55917.0
OTHER,ES,2022,Y15-19,72373.0
OTHER,ES,2022,Y15-64,754187.0
OTHER,ES,2022,Y20-24,108415.0
OTHER,ES,2022,Y25-29,128278.0
OTHER,ES,2022,Y30-34,114265.0
OTHER,ES,2022,Y35-39,95102.0
OTHER,ES,2022,Y40-44,77356.0
OTHER,ES,2022,Y45-49,58148.0
OTHER,ES,2022,Y5-9,56153.0
OTHER,ES,2022,Y50-54,44048.0
OTHER,ES,2022,Y55-59,32323.0
OTHER,ES,2022,Y60-64,23879.0
OTHER,ES,2022,Y65-69,17550.0
OTHER,ES,2022,Y70-74,11179.0
OTHER,ES,2022,Y75-79,5996.0
OTHER,ES,2022,Y80-84,3357.0
OTHER,ES,2022,Y85-89,1478.0
OTHER,ES,2022,Y90-94,490.0
OTHER,ES,2022,Y95-99,102.0
OTHER,ES,2022,Y_GE100,30.0
OTHER,ES,2022,Y_GE65,40182.0
OTHER,ES,2022,Y_LT15,154902.0
OTHER,ES,2022,Y_LT5,42832.0
OTHER,ES,2023,UNK,0.0
OTHER,ES,2023,Y10-14,52172.0
OTHER,ES,2023,Y15-19,70483.0
OTHER,ES,2023,Y15-64,750469.0
OTHER,ES,2023,Y20-24,108809.0
OTHER,ES,2023,Y25-29,129551.0
OTHER,ES,2023,Y30-34,113533.0
OTHER,ES,2023,Y35-39,92982.0
OTHER,ES,2023,Y40-44,76792.0
OTHER,ES,2023,Y45-49,58867.0
OTHER,ES,2023,Y5-9,50219.0
OTHER,ES,2023,Y50-54,44384.0
OTHER,ES,2023,Y55-59,32171.0
OTHER,ES,2023,Y60-64,22897.0
OTHER,ES,2023,Y65-69,18276.0
OTHER,ES,2023,Y70-74,11216.0
OTHER,ES,2023,Y75-79,6389.0
OTHER,ES,2023,Y80-84,3370.0
OTHER,ES,2023,Y85-89,1499.0
OTHER,ES,2023,Y90-94,483.0
OTHER,ES,2023,Y95-99,87.0
OTHER,ES,2023,Y_GE100,22.0
OTHER,ES,2023,Y_GE65,41342.0
OTHER,ES,2023,Y_LT15,138972.0
OTHER,ES,2023,Y_LT5,36581.0
OTHER,FI,2003,UNK,3.0
OTHER,FI,2004,Y10-14,535.0
OTHER,FI,2004,Y15-19,584.0
OTHER,FI,2004,Y20-24,1154.0
OTHER,FI,2004,Y25-29,1431.0
OTHER,FI,2004,Y30-34,1049.0
OTHER,FI,2004,Y35-39,736.0
OTHER,FI,2004,Y40-44,498.0
OTHER,FI,2004,Y45-49,327.0
OTHER,FI,2004,Y5-9,572.0
OTHER,FI,2004,Y50-54,227.0
OTHER,FI,2004,Y55-59,152.0
OTHER,FI,2004,Y60-64,93.0
OTHER,FI,2004,Y65-69,78.0
OTHER,FI,2004,Y70-74,57.0
OTHER,FI,2004,Y75-79,32.0
OTHER,FI,2004,Y80-84,9.0
OTHER,FI,2004,Y_GE65,180.0
OTHER,FI,2004,Y_GE85,4.0
OTHER,FI,2004,Y_LT15,1986.0
OTHER,FI,2004,Y_LT5,885.0
OTHER,FI,2005,Y10-14,495.0
OTHER,FI,2005,Y15-19,670.0
OTHER,FI,2005,Y20-24,1361.0
OTHER,FI,2005,Y25-29,1584.0
OTHER,FI,2005,Y30-34,1183.0
OTHER,FI,2005,Y35-39,780.0
OTHER,FI,2005,Y40-44,541.0
OTHER,FI,2005,Y45-49,340.0
OTHER,FI,2005,Y5-9,528.0
OTHER,FI,2005,Y50-54,241.0
OTHER,FI,2005,Y55-59,168.0
OTHER,FI,2005,Y60-64,73.0
OTHER,FI,2005,Y65-69,95.0
OTHER,FI,2005,Y70-74,45.0
OTHER,FI,2005,Y75-79,35.0
OTHER,FI,2005,Y80-84,13.0
OTHER,FI,2005,Y_GE65,196.0
OTHER,FI,2005,Y_GE85,8.0
OTHER,FI,2005,Y_LT15,1912.0
OTHER,FI,2005,Y_LT5,893.0
OTHER,FI,2006,Y10-14,498.0
OTHER,FI,2006,Y15-19,716.0
OTHER,FI,2006,Y20-24,1473.0
OTHER,FI,2006,Y25-29,1795.0
OTHER,FI,2006,Y30-34,1218.0
OTHER,FI,2006,Y35-39,787.0
OTHER,FI,2006,Y40-44,574.0
OTHER,FI,2006,Y45-49,335.0
OTHER,FI,2006,Y5-9,571.0
OTHER,FI,2006,Y50-54,249.0
OTHER,FI,2006,Y55-59,180.0
OTHER,FI,2006,Y60-64,110.0
OTHER,FI,2006,Y65-69,70.0
OTHER,FI,2006,Y70-74,54.0
OTHER,FI,2006,Y75-79,23.0
OTHER,FI,2006,Y80-84,18.0
OTHER,FI,2006,Y_GE65,174.0
OTHER,FI,2006,Y_GE85,9.0
OTHER,FI,2006,Y_LT15,1928.0
OTHER,FI,2006,Y_LT5,862.0
OTHER,FI,2007,Y10-14,592.0
OTHER,FI,2007,Y15-19,958.0
OTHER,FI,2007,Y20-24,1965.0
OTHER,FI,2007,Y25-29,2304.0
OTHER,FI,2007,Y30-34,1591.0
OTHER,FI,2007,Y35-39,1002.0
OTHER,FI,2007,Y40-44,628.0
OTHER,FI,2007,Y45-49,435.0
OTHER,FI,2007,Y5-9,713.0
OTHER,FI,2007,Y50-54,294.0
OTHER,FI,2007,Y55-59,211.0
OTHER,FI,2007,Y60-64,141.0
OTHER,FI,2007,Y65-69,87.0
OTHER,FI,2007,Y70-74,57.0
OTHER,FI,2007,Y75-79,37.0
OTHER,FI,2007,Y80-84,18.0
OTHER,FI,2007,Y_GE65,208.0
OTHER,FI,2007,Y_GE85,9.0
OTHER,FI,2007,Y_LT5,983.0
OTHER,FI,2008,UNK,0.0
OTHER,FI,2008,Y10-14,711.0
OTHER,FI,2008,Y15-19,1046.0
OTHER,FI,2008,Y20-24,2349.0
OTHER,FI,2008,Y25-29,2752.0
OTHER,FI,2008,Y30-34,1891.0
OTHER,FI,2008,Y35-39,1171.0
OTHER,FI,2008,Y40-44,814.0
OTHER,FI,2008,Y45-49,506.0
OTHER,FI,2008,Y5-9,824.0
OTHER,FI,2008,Y50-54,324.0
OTHER,FI,2008,Y55-59,204.0
OTHER,FI,2008,Y60-64,124.0
OTHER,FI,2008,Y65-69,75.0
OTHER,FI,2008,Y70-74,49.0
OTHER,FI,2008,Y75-79,32.0
OTHER,FI,2008,Y80-84,19.0
OTHER,FI,2008,Y_GE85,10.0
OTHER,FI,2008,Y_LT5,1079.0
OTHER,FI,2013,UNK,0.0
OTHER,FI,2013,Y10-14,793.0
OTHER,FI,2013,Y15-19,1182.0
OTHER,FI,2013,Y15-64,11321.0
OTHER,FI,2013,Y20-24,2265.0
OTHER,FI,2013,Y25-29,2669.0
OTHER,FI,2013,Y30-34,1963.0
OTHER,FI,2013,Y35-39,1289.0
OTHER,FI,2013,Y40-44,810.0
OTHER,FI,2013,Y45-49,496.0
OTHER,FI,2013,Y5-9,984.0
OTHER,FI,2013,Y50-54,304.0
OTHER,FI,2013,Y55-59,201.0
OTHER,FI,2013,Y60-64,142.0
OTHER,FI,2013,Y65-69,111.0
OTHER,FI,2013,Y70-74,44.0
OTHER,FI,2013,Y75-79,27.0
OTHER,FI,2013,Y80-84,25.0
OTHER,FI,2013,Y85-89,7.0
OTHER,FI,2013,Y90-94,1.0
OTHER,FI,2013,Y95-99,0.0
OTHER,FI,2013,Y_GE100,0.0
OTHER,FI,2013,Y_GE65,215.0
OTHER,FI,2013,Y_GE85,8.0
OTHER,FI,2013,Y_LT15,2979.0
OTHER,FI,2013,Y_LT5,1202.0
OTHER,FI,2014,UNK,0.0
OTHER,FI,2014,Y10-14,774.0
OTHER,FI,2014,Y15-19,1224.0
OTHER,FI,2014,Y15-64,11679.0
OTHER,FI,2014,Y20-24,2168.0
OTHER,FI,2014,Y25-29,2862.0
OTHER,FI,2014,Y30-34,2044.0
OTHER,FI,2014,Y35-39,1327.0
OTHER,FI,2014,Y40-44,852.0
OTHER,FI,2014,Y45-49,504.0
OTHER,FI,2014,Y5-9,1054.0
OTHER,FI,2014,Y50-54,333.0
OTHER,FI,2014,Y55-59,212.0
OTHER,FI,2014,Y60-64,153.0
OTHER,FI,2014,Y65-69,81.0
OTHER,FI,2014,Y70-74,47.0
OTHER,FI,2014,Y75-79,28.0
OTHER,FI,2014,Y80-84,11.0
OTHER,FI,2014,Y85-89,4.0
OTHER,FI,2014,Y90-94,3.0
OTHER,FI,2014,Y95-99,0.0
OTHER,FI,2014,Y_GE100,0.0
OTHER,FI,2014,Y_GE65,174.0
OTHER,FI,2014,Y_GE85,7.0
OTHER,FI,2014,Y_LT15,3183.0
OTHER,FI,2014,Y_LT5,1355.0
OTHER,FI,2015,Y10-14,751.0
OTHER,FI,2015,Y15-19,1220.0
OTHER,FI,2015,Y15-64,11365.0
OTHER,FI,2015,Y20-24,2191.0
OTHER,FI,2015,Y25-29,2812.0
OTHER,FI,2015,Y30-34,1940.0
OTHER,FI,2015,Y35-39,1241.0
OTHER,FI,2015,Y40-44,809.0
OTHER,FI,2015,Y45-49,491.0
OTHER,FI,2015,Y5-9,889.0
OTHER,FI,2015,Y50-54,316.0
OTHER,FI,2015,Y55-59,210.0
OTHER,FI,2015,Y60-64,135.0
OTHER,FI,2015,Y65-69,77.0
OTHER,FI,2015,Y70-74,29.0
OTHER,FI,2015,Y75-79,23.0
OTHER,FI,2015,Y80-84,13.0
OTHER,FI,2015,Y85-89,6.0
OTHER,FI,2015,Y90-94,1.0
OTHER,FI,2015,Y95-99,1.0
OTHER,FI,2015,Y_GE100,0.0
OTHER,FI,2015,Y_GE65,150.0
OTHER,FI,2015,Y_GE85,8.0
OTHER,FI,2015,Y_LT15,2829.0
OTHER,FI,2015,Y_LT5,1189.0
OTHER,FI,2016,UNK,0.0
OTHER,FI,2016,Y10-14,1085.0
OTHER,FI,2016,Y15-19,2829.0
OTHER,FI,2016,Y15-64,16756.0
OTHER,FI,2016,Y20-24,3189.0
OTHER,FI,2016,Y25-29,3801.0
OTHER,FI,2016,Y30-34,2647.0
OTHER,FI,2016,Y35-39,1707.0
OTHER,FI,2016,Y40-44,1049.0
OTHER,FI,2016,Y45-49,655.0
OTHER,FI,2016,Y5-9,1267.0
OTHER,FI,2016,Y50-54,432.0
OTHER,FI,2016,Y55-59,270.0
OTHER,FI,2016,Y60-64,177.0
OTHER,FI,2016,Y65-69,116.0
OTHER,FI,2016,Y70-74,44.0
OTHER,FI,2016,Y75-79,34.0
OTHER,FI,2016,Y80-84,15.0
OTHER,FI,2016,Y85-89,8.0
OTHER,FI,2016,Y90-94,1.0
OTHER,FI,2016,Y95-99,0.0
OTHER,FI,2016,Y_LT15,4002.0
OTHER,FI,2016,Y_LT5,1650.0
OTHER,FI,2017,Y10-14,1046.0
OTHER,FI,2017,Y15-19,1467.0
OTHER,FI,2017,Y15-64,13337.0
OTHER,FI,2017,Y20-24,2415.0
OTHER,FI,2017,Y25-29,3262.0
OTHER,FI,2017,Y30-34,2528.0
OTHER,FI,2017,Y35-39,1542.0
OTHER,FI,2017,Y40-44,940.0
OTHER,FI,2017,Y45-49,520.0
OTHER,FI,2017,Y5-9,1403.0
OTHER,FI,2017,Y50-54,341.0
OTHER,FI,2017,Y55-59,205.0
OTHER,FI,2017,Y60-64,117.0
OTHER,FI,2017,Y65-69,76.0
OTHER,FI,2017,Y70-74,31.0
OTHER,FI,2017,Y75-79,24.0
OTHER,FI,2017,Y80-84,11.0
OTHER,FI,2017,Y85-89,4.0
OTHER,FI,2017,Y90-94,1.0
OTHER,FI,2017,Y95-99,0.0
OTHER,FI,2017,Y_GE100,0.0
OTHER,FI,2017,Y_GE65,147.0
OTHER,FI,2017,Y_GE85,5.0
OTHER,FI,2017,Y_LT15,4056.0
OTHER,FI,2017,Y_LT5,1607.0
OTHER,FI,2018,UNK,0.0
OTHER,FI,2018,Y10-14,980.0
OTHER,FI,2018,Y15-19,1089.0
OTHER,FI,2018,Y15-64,12959.0
OTHER,FI,2018,Y20-24,2285.0
OTHER,FI,2018,Y25-29,3245.0
OTHER,FI,2018,Y30-34,2533.0
OTHER,FI,2018,Y35-39,1625.0
OTHER,FI,2018,Y40-44,936.0
OTHER,FI,2018,Y45-49,593.0
OTHER,FI,2018,Y5-9,1296.0
OTHER,FI,2018,Y50-54,322.0
OTHER,FI,2018,Y55-59,209.0
OTHER,FI,2018,Y60-64,122.0
OTHER,FI,2018,Y65-69,74.0
OTHER,FI,2018,Y70-74,33.0
OTHER,FI,2018,Y75-79,15.0
OTHER,FI,2018,Y80-84,12.0
OTHER,FI,2018,Y85-89,8.0
OTHER,FI,2018,Y90-94,1.0
OTHER,FI,2018,Y95-99,0.0
OTHER,FI,2018,Y_GE100,0.0
OTHER,FI,2018,Y_GE65,143.0
OTHER,FI,2018,Y_GE85,9.0
OTHER,FI,2018,Y_LT15,3626.0
OTHER,FI,2018,Y_LT5,1350.0
OTHER,FI,2019,Y10-14,1084.0
OTHER,FI,2019,Y15-19,1301.0
OTHER,FI,2019,Y15-64,14588.0
OTHER,FI,2019,Y20-24,2270.0
OTHER,FI,2019,Y25-29,3368.0
OTHER,FI,2019,Y30-34,2974.0
OTHER,FI,2019,Y35-39,1963.0
OTHER,FI,2019,Y40-44,1229.0
OTHER,FI,2019,Y45-49,717.0
OTHER,FI,2019,Y5-9,1383.0
OTHER,FI,2019,Y50-54,393.0
OTHER,FI,2019,Y55-59,243.0
OTHER,FI,2019,Y60-64,130.0
OTHER,FI,2019,Y65-69,77.0
OTHER,FI,2019,Y70-74,46.0
OTHER,FI,2019,Y75-79,23.0
OTHER,FI,2019,Y80-84,14.0
OTHER,FI,2019,Y85-89,5.0
OTHER,FI,2019,Y90-94,3.0
OTHER,FI,2019,Y95-99,0.0
OTHER,FI,2019,Y_GE100,0.0
OTHER,FI,2019,Y_GE65,168.0
OTHER,FI,2019,Y_GE85,8.0
OTHER,FI,2019,Y_LT15,3935.0
OTHER,FI,2019,Y_LT5,1468.0
OTHER,FI,2020,UNK,0.0
OTHER,FI,2020,Y10-14,1083.0
OTHER,FI,2020,Y15-19,1156.0
OTHER,FI,2020,Y15-64,13675.0
OTHER,FI,2020,Y20-24,1872.0
OTHER,FI,2020,Y25-29,3100.0
OTHER,FI,2020,Y30-34,2772.0
OTHER,FI,2020,Y35-39,1998.0
OTHER,FI,2020,Y40-44,1223.0
OTHER,FI,2020,Y45-49,731.0
OTHER,FI,2020,Y5-9,1294.0
OTHER,FI,2020,Y50-54,434.0
OTHER,FI,2020,Y55-59,229.0
OTHER,FI,2020,Y60-64,160.0
OTHER,FI,2020,Y65-69,55.0
OTHER,FI,2020,Y70-74,42.0
OTHER,FI,2020,Y75-79,17.0
OTHER,FI,2020,Y80-84,7.0
OTHER,FI,2020,Y85-89,7.0
OTHER,FI,2020,Y90-94,1.0
OTHER,FI,2020,Y95-99,1.0
OTHER,FI,2020,Y_GE100,0.0
OTHER,FI,2020,Y_GE65,130.0
OTHER,FI,2020,Y_GE85,9.0
OTHER,FI,2020,Y_LT15,3681.0
OTHER,FI,2020,Y_LT5,1304.0
OTHER,FI,2021,Y10-14,909.0
OTHER,FI,2021,Y15-19,1515.0
OTHER,FI,2021,Y15-64,15779.0
OTHER,FI,2021,Y20-24,2467.0
OTHER,FI,2021,Y25-29,3485.0
OTHER,FI,2021,Y30-34,3163.0
OTHER,FI,2021,Y35-39,2251.0
OTHER,FI,2021,Y40-44,1318.0
OTHER,FI,2021,Y45-49,788.0
OTHER,FI,2021,Y5-9,1098.0
OTHER,FI,2021,Y50-54,424.0
OTHER,FI,2021,Y55-59,235.0
OTHER,FI,2021,Y60-64,133.0
OTHER,FI,2021,Y65-69,63.0
OTHER,FI,2021,Y70-74,47.0
OTHER,FI,2021,Y75-79,30.0
OTHER,FI,2021,Y80-84,22.0
OTHER,FI,2021,Y85-89,4.0
OTHER,FI,2021,Y90-94,1.0
OTHER,FI,2021,Y95-99,1.0
OTHER,FI,2021,Y_GE100,0.0
OTHER,FI,2021,Y_GE65,168.0
OTHER,FI,2021,Y_GE85,6.0
OTHER,FI,2021,Y_LT15,3176.0
OTHER,FI,2021,Y_LT5,1169.0
OTHER,FI,2022,Y10-14,1739.0
OTHER,FI,2022,Y15-19,2415.0
OTHER,FI,2022,Y15-64,27773.0
OTHER,FI,2022,Y20-24,3992.0
OTHER,FI,2022,Y25-29,6051.0
OTHER,FI,2022,Y30-34,5966.0
OTHER,FI,2022,Y35-39,4322.0
OTHER,FI,2022,Y40-44,2487.0
OTHER,FI,2022,Y45-49,1311.0
OTHER,FI,2022,Y5-9,2208.0
OTHER,FI,2022,Y50-54,692.0
OTHER,FI,2022,Y55-59,332.0
OTHER,FI,2022,Y60-64,205.0
OTHER,FI,2022,Y65-69,85.0
OTHER,FI,2022,Y70-74,50.0
OTHER,FI,2022,Y75-79,20.0
OTHER,FI,2022,Y80-84,18.0
OTHER,FI,2022,Y85-89,6.0
OTHER,FI,2022,Y90-94,2.0
OTHER,FI,2022,Y95-99,0.0
OTHER,FI,2022,Y_GE100,0.0
OTHER,FI,2022,Y_GE65,181.0
OTHER,FI,2022,Y_GE85,8.0
OTHER,FI,2022,Y_LT15,6015.0
OTHER,FI,2022,Y_LT5,2068.0
OTHER,FI,2023,UNK,0.0
OTHER,FI,2023,Y10-14,4136.0
OTHER,FI,2023,Y15-19,4542.0
OTHER,FI,2023,Y15-64,45186.0
OTHER,FI,2023,Y20-24,5632.0
OTHER,FI,2023,Y25-29,8266.0
OTHER,FI,2023,Y30-34,8414.0
OTHER,FI,2023,Y35-39,7525.0
OTHER,FI,2023,Y40-44,4850.0
OTHER,FI,2023,Y45-49,2748.0
OTHER,FI,2023,Y5-9,4552.0
OTHER,FI,2023,Y50-54,1596.0
OTHER,FI,2023,Y55-59,884.0
OTHER,FI,2023,Y60-64,729.0
OTHER,FI,2023,Y65-69,496.0
OTHER,FI,2023,Y70-74,323.0
OTHER,FI,2023,Y75-79,142.0
OTHER,FI,2023,Y80-84,80.0
OTHER,FI,2023,Y85-89,32.0
OTHER,FI,2023,Y90-94,9.0
OTHER,FI,2023,Y95-99,1.0
OTHER,FI,2023,Y_GE100,1.0
OTHER,FI,2023,Y_GE65,1084.0
OTHER,FI,2023,Y_GE85,43.0
OTHER,FI,2023,Y_LT15,12264.0
OTHER,FI,2023,Y_LT5,3576.0
OTHER,GR,2018,Y20-24,0.0
OTHER,GR,2018,Y25-29,0.0
OTHER,HR,2004,Y10-14,567.0
OTHER,HR,2004,Y15-19,921.0
OTHER,HR,2004,Y20-24,1873.0
OTHER,HR,2004,Y25-29,1602.0
OTHER,HR,2004,Y30-34,1221.0
OTHER,HR,2004,Y35-39,1090.0
OTHER,HR,2004,Y40-44,840.0
OTHER,HR,2004,Y45-49,616.0
OTHER,HR,2004,Y5-9,569.0
OTHER,HR,2004,Y50-54,497.0
OTHER,HR,2004,Y55-59,345.0
OTHER,HR,2004,Y60-64,436.0
OTHER,HR,2004,Y_GE65,918.0
OTHER,HR,2004,Y_LT15,1577.0
OTHER,HR,2004,Y_LT5,441.0
OTHER,HR,2006,Y10-14,602.0
OTHER,HR,2006,Y15-19,1189.0
OTHER,HR,2006,Y20-24,1815.0
OTHER,HR,2006,Y25-29,1408.0
OTHER,HR,2006,Y30-34,1090.0
OTHER,HR,2006,Y35-39,1043.0
OTHER,HR,2006,Y40-44,817.0
OTHER,HR,2006,Y45-49,676.0
OTHER,HR,2006,Y5-9,482.0
OTHER,HR,2006,Y50-54,548.0
OTHER,HR,2006,Y55-59,455.0
OTHER,HR,2006,Y60-64,339.0
OTHER,HR,2006,Y_GE65,831.0
OTHER,HR,2006,Y_LT15,1562.0
OTHER,HR,2006,Y_LT5,478.0
OTHER,HR,2007,Y10-14,564.0
OTHER,HR,2007,Y15-19,1192.0
OTHER,HR,2007,Y20-24,1920.0
OTHER,HR,2007,Y25-29,1415.0
OTHER,HR,2007,Y30-34,1039.0
OTHER,HR,2007,Y35-39,889.0
OTHER,HR,2007,Y40-44,817.0
OTHER,HR,2007,Y45-49,695.0
OTHER,HR,2007,Y5-9,446.0
OTHER,HR,2007,Y50-54,571.0
OTHER,HR,2007,Y55-59,428.0
OTHER,HR,2007,Y60-64,365.0
OTHER,HR,2007,Y_GE65,815.0
OTHER,HR,2007,Y_LT5,449.0
OTHER,HR,2008,UNK,0.0
OTHER,HR,2008,Y10-14,520.0
OTHER,HR,2008,Y15-19,1290.0
OTHER,HR,2008,Y15-64,10819.0
OTHER,HR,2008,Y20-24,2317.0
OTHER,HR,2008,Y25-29,1740.0
OTHER,HR,2008,Y30-34,1306.0
OTHER,HR,2008,Y35-39,1078.0
OTHER,HR,2008,Y40-44,917.0
OTHER,HR,2008,Y45-49,814.0
OTHER,HR,2008,Y5-9,404.0
OTHER,HR,2008,Y50-54,614.0
OTHER,HR,2008,Y55-59,428.0
OTHER,HR,2008,Y60-64,315.0
OTHER,HR,2008,Y65-69,315.0
OTHER,HR,2008,Y70-74,214.0
OTHER,HR,2008,Y75-79,128.0
OTHER,HR,2008,Y80-84,63.0
OTHER,HR,2008,Y_GE65,746.0
OTHER,HR,2008,Y_GE85,26.0
OTHER,HR,2008,Y_LT15,1421.0
OTHER,HR,2008,Y_LT5,497.0
OTHER,HR,2009,UNK,0.0
OTHER,HR,2009,Y10-14,307.0
OTHER,HR,2009,Y15-19,928.0
OTHER,HR,2009,Y15-64,8375.0
OTHER,HR,2009,Y20-24,1714.0
OTHER,HR,2009,Y25-29,1470.0
OTHER,HR,2009,Y30-34,1093.0
OTHER,HR,2009,Y35-39,807.0
OTHER,HR,2009,Y40-44,775.0
