investor,host,year,position_mio_eur,income_mio_eur
BG,LU,2013,28.0,-0.2
BG,LU,2014,29.9,-0.6
BG,LU,2015,17.1,-0.5
BG,LU,2016,42.7,-0.1
BG,LU,2017,34.6,1.6
BG,LU,2018,74.0,-0.1
BG,LU,2019,100.2,-3.2
BG,LU,2020,95.3,-2.5
BG,LU,2021,125.3,-2.0
BG,LU,2022,170.6,-1.1
BG,LU,2023,168.3,-0.2
BG,LU,2024,224.4,-1.1
BG,LV,2013,0.0,0.3
BG,LV,2014,0.0,0.5
BG,LV,2015,0.0,0.6
BG,LV,2016,0.0,0.9
BG,LV,2017,0.4,2.5
BG,LV,2018,0.5,0.9
BG,LV,2019,0.1,-1.7
BG,LV,2020,0.0,-0.9
BG,LV,2021,0.0,-0.5
BG,LV,2022,0.0,0.0
BG,LV,2023,0.1,0.1
BG,LV,2024,0.1,0.0
BG,MT,2013,62.2,-4.4
BG,MT,2014,63.3,-9.4
BG,MT,2015,77.4,-6.8
BG,MT,2016,80.8,-10.6
BG,MT,2017,87.6,-9.3
BG,MT,2018,87.9,-9.1
BG,MT,2019,93.0,-1.7
BG,MT,2020,122.1,-11.3
BG,MT,2021,156.8,39.8
BG,MT,2022,157.7,83.5
BG,MT,2023,133.8,-6.2
BG,MT,2024,135.5,29.0
BG,NL,2013,133.5,0.1
BG,NL,2014,179.2,-1.2
BG,NL,2015,204.7,2.3
BG,NL,2016,292.1,14.2
BG,NL,2017,349.2,56.8
BG,NL,2018,351.2,20.8
BG,NL,2019,334.9,8.9
BG,NL,2020,393.8,12.2
BG,NL,2021,437.2,70.2
BG,NL,2022,417.2,23.2
BG,NL,2023,543.0,28.2
BG,NL,2024,370.9,62.9
BG,NO,2013,1.5,0.0
BG,NO,2014,111.9,0.0
BG,NO,2015,24.9,0.0
BG,NO,2016,1.8,0.0
BG,NO,2017,1.8,0.0
BG,NO,2018,1.6,0.0
BG,NO,2019,1.7,0.0
BG,NO,2020,3.6,0.0
BG,NO,2021,6.0,0.0
BG,NO,2022,8.1,0.0
BG,NO,2023,9.0,0.0
BG,NO,2024,6.2,0.0
BG,PL,2013,3.1,0.2
BG,PL,2014,4.0,0.3
BG,PL,2015,7.6,0.8
BG,PL,2016,11.7,0.6
BG,PL,2017,9.3,1.3
BG,PL,2018,18.4,1.5
BG,PL,2019,12.4,2.7
BG,PL,2020,13.4,1.1
BG,PL,2021,7.2,1.7
BG,PL,2022,12.9,0.2
BG,PL,2023,16.5,-3.4
BG,PL,2024,60.4,2.5
BG,PT,2013,0.0,0.0
BG,PT,2014,0.0,0.0
BG,PT,2015,0.2,0.0
BG,PT,2016,0.5,0.0
BG,PT,2017,0.6,0.0
BG,PT,2018,0.6,0.0
BG,PT,2019,1.1,0.2
BG,PT,2020,1.9,0.2
BG,PT,2021,56.7,0.4
BG,PT,2022,1.5,0.0
BG,PT,2023,1.7,-0.7
BG,PT,2024,4.5,-0.5
BG,RO,2013,28.1,2.6
BG,RO,2014,45.9,1.8
BG,RO,2015,33.4,1.0
BG,RO,2016,62.3,12.0
BG,RO,2017,74.2,19.1
BG,RO,2018,117.6,17.0
BG,RO,2019,122.6,24.6
BG,RO,2020,111.8,-8.1
BG,RO,2021,107.9,6.8
BG,RO,2022,123.6,123.0
BG,RO,2023,111.8,96.1
BG,RO,2024,114.8,51.9
BG,SE,2013,3.1,0.0
BG,SE,2014,7.5,0.0
BG,SE,2015,4.5,0.0
BG,SE,2016,5.9,0.0
BG,SE,2017,7.1,0.1
BG,SE,2018,8.7,0.2
BG,SE,2019,9.3,0.4
BG,SE,2020,12.7,0.2
BG,SE,2021,17.4,2.7
BG,SE,2022,24.7,0.0
BG,SE,2023,24.4,-0.1
BG,SE,2024,35.2,0.0
BG,SI,2013,4.5,0.0
BG,SI,2014,8.2,0.1
BG,SI,2015,5.0,0.0
BG,SI,2016,5.0,-0.2
BG,SI,2017,7.4,0.1
BG,SI,2018,9.7,-0.2
BG,SI,2019,9.2,0.4
BG,SI,2020,9.8,0.6
BG,SI,2021,40.9,0.8
BG,SI,2022,42.8,-2.8
BG,SI,2023,41.9,-2.1
BG,SI,2024,37.7,-2.0
BG,SK,2013,11.7,0.0
BG,SK,2014,17.3,0.0
BG,SK,2015,2.5,0.0
BG,SK,2016,3.5,0.0
BG,SK,2017,2.2,0.0
BG,SK,2018,1.1,-0.9
BG,SK,2019,1.9,0.0
BG,SK,2020,2.8,0.0
BG,SK,2021,1.9,0.0
BG,SK,2022,5.3,-0.1
BG,SK,2023,10.9,0.0
BG,SK,2024,30.9,0.0
BG,UK,2013,78.8,-0.2
BG,UK,2014,136.2,-1.2
BG,UK,2015,152.6,-2.0
BG,UK,2016,226.3,-1.7
BG,UK,2017,243.6,-2.2
BG,UK,2018,337.8,2.9
BG,UK,2019,222.2,5.3
BG,UK,2020,198.7,9.0
BG,UK,2021,188.6,2.6
BG,UK,2022,279.4,-1.4
BG,UK,2023,339.7,-4.2
BG,UK,2024,390.7,-7.5
CH,AT,2014,436.1,
CH,AT,2015,427.2,1138.2
CH,AT,2016,1119.7,1145.6
CH,AT,2017,1359.7,991.2
CH,AT,2018,918.0,959.5
CH,AT,2019,763.5,1848.7
CH,AT,2020,606.0,478.2
CH,AT,2021,780.8,1545.8
CH,AT,2022,906.2,1671.0
CH,AT,2023,2950.5,1781.2
CH,BE,2014,1595.6,
CH,BE,2015,2800.1,-896.1
CH,BE,2016,2438.9,-207.1
CH,BE,2017,3137.1,565.2
CH,BE,2018,4875.9,1019.5
CH,BE,2019,3977.3,679.2
CH,BE,2020,4357.8,85.5
CH,BE,2021,8573.7,715.5
CH,BE,2022,8558.6,162.7
CH,BE,2023,6964.9,-154.2
CH,BG,2015,,33.8
CH,BG,2016,,54.0
CH,BG,2017,,44.3
CH,BG,2018,,33.7
CH,BG,2019,,62.5
CH,BG,2020,,-44.0
CH,BG,2021,,48.6
CH,BG,2022,,203.4
CH,BG,2023,,397.7
CH,CY,2014,884.6,
CH,CY,2015,1549.8,-1117.0
CH,CY,2016,1798.7,122.5
CH,CY,2017,867.2,9029.4
CH,CY,2018,977.9,9245.1
CH,CY,2019,988.5,343.6
CH,CY,2020,1060.5,-84.2
CH,CY,2021,47.1,4227.6
CH,CY,2022,218.1,4310.9
CH,CY,2023,104.7,4969.9
CH,CZ,2015,,361.8
CH,CZ,2016,,323.8
CH,CZ,2017,,372.9
CH,CZ,2018,,240.7
CH,CZ,2019,,105.0
CH,CZ,2020,,234.9
CH,CZ,2021,,275.4
CH,CZ,2022,,232.1
CH,CZ,2023,,460.0
CH,DE,2014,5869.1,
CH,DE,2015,6735.6,3784.7
CH,DE,2016,8139.5,5597.7
CH,DE,2017,7464.6,4868.1
CH,DE,2018,18651.3,4110.9
CH,DE,2019,21426.9,5319.4
CH,DE,2020,21620.2,4155.1
CH,DE,2021,23940.0,5648.3
CH,DE,2022,23211.6,5434.1
CH,DE,2023,21997.2,4064.9
CH,DK,2014,1445.8,
CH,DK,2015,2656.6,106.1
CH,DK,2016,3534.5,72.3
CH,DK,2017,3730.3,77.9
CH,DK,2018,1429.6,82.6
CH,DK,2019,3164.7,131.7
CH,DK,2020,2651.4,607.8
CH,DK,2021,2583.4,259.5
CH,DK,2022,2387.5,216.1
CH,DK,2023,2975.8,251.5
CH,EE,2015,,1.4
CH,EE,2016,,3.7
CH,EE,2017,,4.1
CH,EE,2018,,14.6
CH,EE,2019,,15.7
CH,EE,2020,,31.3
CH,EE,2021,,12.9
CH,EE,2022,,8.2
CH,EE,2023,,42.2
CH,ES,2014,986.6,
CH,ES,2015,1272.2,822.5
CH,ES,2016,906.7,1216.1
CH,ES,2017,1004.5,1069.5
CH,ES,2018,2504.5,1223.2
CH,ES,2019,8168.9,1774.4
CH,ES,2020,8497.6,478.8
CH,ES,2021,6838.6,1419.9
CH,ES,2022,6919.8,1193.7
CH,ES,2023,9210.8,521.7
CH,FI,2015,,120.5
CH,FI,2016,,189.5
CH,FI,2017,,198.4
CH,FI,2018,,197.5
CH,FI,2019,,164.6
CH,FI,2020,,144.9
CH,FI,2021,,200.1
CH,FI,2022,,140.4
CH,FI,2023,,300.6
CH,FR,2014,5192.6,
CH,FR,2015,5848.4,4495.4
CH,FR,2016,6393.2,3385.6
CH,FR,2017,7040.3,2541.0
CH,FR,2018,7567.0,4186.1
CH,FR,2019,10109.0,3660.9
CH,FR,2020,12218.8,3176.7
CH,FR,2021,9414.6,4271.6
CH,FR,2022,10792.2,4391.2
CH,FR,2023,24350.1,4222.2
CH,GR,2015,,97.5
CH,GR,2016,,-54.0
CH,GR,2017,,65.9
CH,GR,2018,,124.8
CH,GR,2019,,113.2
CH,GR,2020,,-162.6
CH,GR,2021,,76.1
CH,GR,2022,,139.6
CH,GR,2023,,30.7
CH,HR,2015,,19.7
CH,HR,2016,,30.2
CH,HR,2017,,37.5
CH,HR,2018,,47.4
CH,HR,2019,,57.6
CH,HR,2020,,58.0
CH,HR,2021,,58.1
CH,HR,2022,,68.7
CH,HR,2023,,109.6
CH,HU,2014,53.6,
CH,HU,2015,57.7,235.6
CH,HU,2016,178.8,579.1
CH,HU,2017,45.4,570.1
CH,HU,2018,66.0,411.1
CH,HU,2019,120.8,-314.8
CH,HU,2020,275.2,361.7
CH,HU,2021,220.3,919.6
CH,HU,2022,284.6,1846.0
CH,HU,2023,377.4,606.4
CH,IE,2014,3595.7,
CH,IE,2015,4751.7,1382.6
CH,IE,2016,10916.0,3764.2
CH,IE,2017,11895.3,698.5
CH,IE,2018,10021.2,-2559.2
CH,IE,2019,72414.8,945.9
CH,IE,2020,11157.3,1891.5
CH,IE,2021,9410.6,21.8
CH,IE,2022,8344.5,5579.6
CH,IE,2023,10215.1,151.8
CH,IT,2014,813.7,
CH,IT,2015,889.8,304.0
CH,IT,2016,1043.2,857.4
CH,IT,2017,1372.1,1221.4
CH,IT,2018,1719.6,1379.3
CH,IT,2019,3519.3,1732.0
CH,IT,2020,3730.4,269.2
CH,IT,2021,4381.9,2702.8
CH,IT,2022,5298.6,4124.1
CH,IT,2023,6064.1,2510.8
CH,LT,2015,,10.3
CH,LT,2016,,11.7
CH,LT,2017,,17.7
CH,LT,2018,,61.6
CH,LT,2019,,41.0
CH,LT,2020,,33.9
CH,LT,2021,,163.0
CH,LT,2022,,20.7
CH,LT,2023,,24.0
CH,LU,2014,9378.6,
CH,LU,2015,12602.4,5418.2
CH,LU,2016,12666.7,4053.0
CH,LU,2017,21595.5,2341.6
CH,LU,2018,25513.1,7025.8
CH,LU,2019,14864.6,3534.1
CH,LU,2020,8049.8,2002.4
CH,LU,2021,9099.6,3794.7
CH,LU,2022,13078.9,6186.0
CH,LU,2023,12572.5,3434.8
CH,LV,2015,,5.0
CH,LV,2016,,4.6
CH,LV,2017,,7.4
CH,LV,2018,,9.0
CH,LV,2019,,13.7
CH,LV,2020,,13.1
CH,LV,2021,,17.8
CH,LV,2022,,8.4
CH,LV,2023,,19.8
CH,NL,2014,12562.1,
CH,NL,2015,10775.9,9949.3
CH,NL,2016,10852.8,10734.0
CH,NL,2017,14887.6,18111.4
CH,NL,2018,14283.4,12366.7
CH,NL,2019,14825.0,12552.7
CH,NL,2020,19635.5,5781.7
CH,NL,2021,26543.9,10349.9
CH,NL,2022,27445.7,19835.8
CH,NL,2023,21641.1,10781.0
CH,NO,2015,,186.0
CH,NO,2016,,32.8
CH,NO,2017,,82.8
CH,NO,2018,,98.4
CH,NO,2019,,-790.7
CH,NO,2020,,137.8
CH,NO,2021,,224.1
CH,NO,2022,,151.0
CH,NO,2023,,130.0
CH,PL,2015,,384.1
CH,PL,2016,,440.5
CH,PL,2017,,451.2
CH,PL,2018,,523.0
CH,PL,2019,,487.8
CH,PL,2020,,481.9
CH,PL,2021,,580.8
CH,PL,2022,,609.9
CH,PL,2023,,720.3
CH,PT,2015,,237.9
CH,PT,2016,,30.7
CH,PT,2017,,98.0
CH,PT,2018,,63.8
CH,PT,2019,,93.8
CH,PT,2020,,209.6
CH,PT,2021,,217.2
CH,PT,2022,,249.2
CH,PT,2023,,208.1
CH,RO,2015,,56.1
CH,RO,2016,,65.1
CH,RO,2017,,62.5
CH,RO,2018,,175.5
CH,RO,2019,,63.4
CH,RO,2020,,78.3
CH,RO,2021,,17.3
CH,RO,2022,,262.9
CH,RO,2023,,298.0
CH,SE,2014,426.7,
CH,SE,2015,599.6,476.0
CH,SE,2016,816.9,405.0
CH,SE,2017,679.1,1331.9
CH,SE,2018,590.5,1106.1
CH,SE,2019,890.9,1444.2
CH,SE,2020,945.1,117.9
CH,SE,2021,1608.9,848.2
CH,SE,2022,4343.4,896.8
CH,SE,2023,3776.3,1298.3
CH,SK,2015,,41.8
CH,SK,2016,,36.3
CH,SK,2017,,39.4
CH,SK,2018,,78.5
CH,SK,2019,,57.0
CH,SK,2020,,62.7
CH,SK,2021,,60.4
CH,SK,2022,,65.3
CH,SK,2023,,82.3
CH,UK,2014,5000.2,
CH,UK,2015,6818.2,2784.4
CH,UK,2016,6795.8,874.2
CH,UK,2017,7319.8,1708.1
CH,UK,2018,8307.6,1894.0
CH,UK,2019,10704.0,1980.1
CH,UK,2020,7223.2,294.6
CH,UK,2021,16578.4,-1098.3
CH,UK,2022,11796.0,5621.6
CH,UK,2023,15515.3,1670.2
CY,AT,2014,0.0,
CY,AT,2019,0.0,11.3
CY,AT,2020,0.0,9.0
CY,BE,2017,,0.1
CY,BE,2018,,0.1
CY,BE,2023,304.2,
CY,BE,2024,292.5,
CY,BG,2013,0.0,
CY,BG,2014,0.0,5.0
CY,BG,2015,0.0,
CY,BG,2016,0.0,
CY,BG,2019,,2.7
CY,BG,2020,,2.5
CY,BG,2021,,8.8
CY,BG,2023,,5.2
CY,BG,2024,,3.0
CY,CH,2013,,519.3
CY,CH,2014,,514.3
CY,CH,2015,,640.2
CY,CH,2017,90.3,646.3
CY,CH,2018,188.8,269.3
CY,CH,2020,,75.7
CY,CH,2021,,58.0
CY,CH,2023,429.7,-87.8
CY,CH,2024,380.1,-186.0
CY,CZ,2016,,19.9
CY,CZ,2018,,15.4
CY,CZ,2019,,23.7
CY,CZ,2020,,24.3
CY,CZ,2021,,26.6
CY,CZ,2022,7.3,49.0
CY,CZ,2023,59.6,22.8
CY,CZ,2024,80.8,
CY,DE,2013,,173.0
CY,DE,2014,,173.6
CY,DE,2015,,198.6
CY,DE,2016,0.0,
CY,DE,2021,,-483.3
CY,DE,2022,,238.1
CY,DK,2013,0.0,
CY,DK,2014,0.0,
CY,DK,2015,0.0,
CY,DK,2016,0.0,
CY,DK,2017,0.0,
CY,DK,2018,0.0,
CY,DK,2019,0.0,
CY,DK,2020,0.0,
CY,DK,2023,0.0,
CY,EE,2013,0.0,
CY,EE,2014,0.0,
CY,EE,2015,0.0,
CY,EE,2016,0.0,
CY,EE,2017,0.0,
CY,EE,2021,0.0,
CY,ES,2013,0.0,
CY,ES,2014,0.0,
CY,ES,2015,0.0,
CY,ES,2016,0.0,
CY,ES,2017,0.0,
CY,ES,2018,0.0,
CY,ES,2019,,12.2
CY,ES,2021,,3.9
CY,ES,2022,,2.3
CY,ES,2023,184.4,6.1
CY,ES,2024,179.0,-4.6
CY,FI,2013,0.0,
CY,FI,2014,0.0,
CY,FI,2015,0.0,
CY,FI,2016,0.0,0.0
CY,FI,2017,0.0,
CY,FR,2013,0.0,
CY,FR,2014,0.0,
CY,FR,2017,0.0,
CY,FR,2018,0.0,
CY,FR,2020,,12.1
CY,FR,2021,,13.1
CY,FR,2022,,11.1
CY,FR,2023,449.9,0.5
CY,FR,2024,308.8,
CY,GR,2013,,-176.0
CY,GR,2014,,-25.8
CY,GR,2015,,158.5
CY,GR,2016,0.1,113.2
CY,GR,2017,,152.8
CY,GR,2018,,43.2
CY,GR,2019,,81.1
CY,GR,2020,,148.8
CY,GR,2021,,75.1
CY,GR,2022,,176.9
CY,GR,2023,,111.1
CY,HR,2013,0.0,-0.1
CY,HR,2014,0.0,
CY,HR,2015,0.0,
CY,HR,2016,0.0,
CY,HR,2017,0.0,
CY,HR,2018,0.0,0.0
CY,HR,2019,0.0,
CY,HR,2020,0.0,
CY,HU,2013,,6.1
CY,HU,2014,,23.8
CY,HU,2015,0.0,
CY,HU,2016,0.0,
CY,HU,2018,,1.0
CY,HU,2019,0.0,1.3
CY,HU,2020,0.0,-0.2
CY,HU,2021,,-0.1
CY,HU,2024,,2.3
CY,IE,2013,0.0,201.1
CY,IE,2014,0.0,176.3
CY,IE,2015,0.0,437.0
CY,IE,2016,0.0,
CY,IE,2017,,48.5
CY,IE,2023,782.1,
CY,IE,2024,1020.9,
CY,IS,2013,0.0,0.0
CY,IS,2014,0.0,0.0
CY,IS,2015,0.0,0.0
CY,IS,2016,0.0,0.0
CY,IS,2017,0.0,0.0
CY,IS,2018,0.0,0.0
CY,IS,2019,0.0,0.0
CY,IS,2020,0.0,0.0
CY,IS,2021,0.0,0.0
CY,IS,2022,0.0,0.0
CY,IS,2023,0.0,0.0
CY,IS,2024,0.0,0.0
CY,IT,2013,0.0,
CY,IT,2014,0.0,
CY,IT,2015,0.0,
CY,IT,2016,0.0,
CY,IT,2021,,28.3
CY,IT,2022,,51.3
CY,IT,2023,11.0,15.4
CY,IT,2024,17.2,
CY,LI,2013,0.0,
CY,LI,2014,0.0,
CY,LI,2015,0.0,
CY,LI,2016,0.0,
CY,LI,2017,0.0,
CY,LI,2019,0.0,0.0
CY,LI,2020,0.0,0.0
CY,LI,2021,,0.0
CY,LI,2022,144.1,0.0
CY,LI,2023,81.8,0.0
CY,LI,2024,112.9,0.0
CY,LT,2013,0.0,
CY,LT,2014,0.0,
CY,LT,2015,0.0,
CY,LT,2016,0.0,
CY,LT,2017,0.0,
CY,LT,2018,0.0,
CY,LT,2019,0.0,
CY,LT,2020,0.0,
CY,LT,2021,0.0,
CY,LT,2022,0.0,
CY,LU,2013,0.0,761.3
CY,LU,2014,0.0,788.1
CY,LU,2015,,833.8
CY,LU,2016,0.0,
CY,LU,2017,0.0,254.0
CY,LU,2020,,2596.7
CY,LU,2021,,10670.9
CY,LU,2022,,7745.5
CY,LU,2023,3322.1,1545.0
CY,LU,2024,772.7,1603.2
CY,LV,2013,0.0,0.7
CY,LV,2014,0.0,0.4
CY,LV,2015,0.0,
CY,LV,2016,0.0,
CY,LV,2017,0.0,-0.3
CY,LV,2018,0.0,-0.7
CY,LV,2019,0.0,
CY,LV,2020,0.0,
CY,LV,2021,0.0,
CY,LV,2022,0.0,
CY,MT,2013,0.0,
CY,MT,2014,0.0,1.4
CY,MT,2015,0.0,82.5
CY,MT,2016,0.0,
CY,MT,2017,0.0,
CY,MT,2023,55.4,47.1
CY,MT,2024,61.9,
CY,NL,2013,,721.4
CY,NL,2014,,1269.3
CY,NL,2015,,1003.9
CY,NL,2016,,652.3
CY,NL,2017,,840.2
CY,NL,2018,,673.4
CY,NL,2019,,557.6
CY,NL,2020,855.7,-0.5
CY,NL,2021,,1608.3
CY,NL,2022,,637.6
CY,NL,2023,2354.2,311.3
CY,NL,2024,2385.8,1166.0
CY,NO,2013,0.0,13.7
CY,NO,2014,0.0,20.2
CY,NO,2015,0.0,
CY,NO,2016,0.0,
CY,NO,2017,0.0,
CY,NO,2018,0.0,
CY,NO,2019,0.0,
CY,NO,2020,0.0,
CY,PL,2013,0.0,
CY,PL,2014,0.0,
CY,PL,2015,0.0,
CY,PL,2016,0.0,
CY,PL,2020,,83.1
CY,PL,2022,,153.4
CY,PL,2024,,67.6
CY,PT,2013,0.0,0.0
CY,PT,2014,0.0,0.0
CY,PT,2015,0.0,0.0
CY,PT,2016,0.0,0.0
CY,PT,2017,,0.0
CY,RO,2013,0.0,
CY,RO,2014,0.0,
CY,RO,2015,0.0,
CY,RO,2016,0.0,28.2
CY,RO,2018,,9.6
CY,RO,2019,,31.6
CY,RO,2020,,15.5
CY,RO,2021,,48.9
CY,SE,2013,0.0,14.4
CY,SE,2014,0.0,15.7
CY,SE,2015,0.0,
CY,SE,2016,0.0,
CY,SI,2013,0.0,0.0
CY,SI,2014,0.0,0.0
CY,SI,2015,0.0,
CY,SI,2016,0.0,0.0
CY,SI,2017,0.0,0.0
CY,SI,2018,0.0,0.0
CY,SI,2019,0.0,
CY,SI,2020,0.0,
CY,SI,2021,0.0,
CY,SI,2022,0.0,
CY,SI,2023,,0.0
CY,SI,2024,,0.0
CY,SK,2013,0.0,
CY,SK,2014,0.0,
CY,SK,2015,0.0,
CY,SK,2016,0.0,
CY,SK,2020,,7.4
CY,SK,2022,,0.5
CY,SK,2023,,8.7
CY,UK,2013,,163.3
CY,UK,2014,2.6,223.0
CY,UK,2015,,383.4
CY,UK,2016,,246.0
CY,UK,2017,,90.3
CY,UK,2018,,1489.9
CY,UK,2019,,964.1
CY,UK,2020,,580.5
CY,UK,2021,,759.0
CY,UK,2022,,867.1
CY,UK,2023,4282.1,5459.6
CY,UK,2024,4101.1,
CZ,AT,2013,647.6,1.7
CZ,AT,2014,695.9,3.4
CZ,AT,2015,890.2,-0.6
CZ,AT,2016,896.0,2.0
CZ,AT,2017,818.6,2.6
CZ,AT,2018,785.3,10.6
CZ,AT,2019,716.1,4.5
CZ,AT,2020,769.5,9.9
CZ,AT,2021,954.1,21.1
CZ,AT,2022,868.2,5.0
CZ,AT,2023,957.1,
CZ,AT,2024,1583.8,
CZ,BE,2013,575.0,4.4
CZ,BE,2014,2419.9,1.0
CZ,BE,2015,3296.9,3.3
CZ,BE,2016,3884.2,2.6
CZ,BE,2017,4760.3,2.9
CZ,BE,2018,2457.6,-0.1
CZ,BE,2019,2400.5,-0.6
CZ,BE,2020,1215.8,12.9
CZ,BE,2021,1274.9,4.3
CZ,BE,2022,508.7,13.9
CZ,BE,2023,716.3,
CZ,BE,2024,703.2,
CZ,BG,2013,8.9,-18.3
CZ,BG,2014,12.6,47.6
CZ,BG,2015,13.7,24.6
CZ,BG,2016,8.8,23.6
CZ,BG,2017,10.1,39.8
CZ,BG,2018,16.4,35.3
CZ,BG,2019,18.1,62.7
CZ,BG,2020,8.0,70.5
CZ,BG,2021,15.0,76.3
CZ,BG,2022,11.2,110.0
CZ,BG,2024,,93.4
CZ,CH,2013,837.7,0.2
CZ,CH,2014,984.8,2.5
CZ,CH,2015,870.1,0.1
CZ,CH,2016,832.2,0.1
CZ,CH,2017,841.4,0.6
CZ,CH,2018,982.1,215.4
CZ,CH,2019,1210.6,216.3
CZ,CH,2020,1093.1,198.7
CZ,CH,2021,1629.3,442.6
CZ,CH,2022,1377.1,347.1
CZ,CH,2023,2261.3,
CZ,CH,2024,2219.9,
CZ,CY,2013,520.4,229.9
CZ,CY,2014,566.7,59.9
CZ,CY,2015,759.4,241.1
CZ,CY,2016,387.3,277.9
CZ,CY,2017,305.9,606.9
CZ,CY,2018,215.1,19.8
CZ,CY,2019,196.0,927.2
CZ,CY,2020,98.2,182.1
CZ,CY,2021,171.4,532.2
CZ,CY,2022,114.5,593.4
CZ,CY,2023,771.9,
CZ,CY,2024,757.8,
CZ,DE,2013,6721.7,22.2
CZ,DE,2014,5729.6,100.8
CZ,DE,2015,5460.5,300.4
CZ,DE,2016,5617.2,31.0
CZ,DE,2017,5543.3,254.9
CZ,DE,2018,6088.8,-63.1
CZ,DE,2019,5787.8,7.7
CZ,DE,2020,5107.3,79.5
CZ,DE,2021,6730.9,-527.8
CZ,DE,2022,7450.3,423.3
CZ,DE,2023,5872.2,80.2
CZ,DE,2024,6672.0,44.2
CZ,DK,2013,194.8,0.4
CZ,DK,2014,287.4,0.2
CZ,DK,2015,232.4,0.1
CZ,DK,2016,209.7,0.6
CZ,DK,2017,152.4,0.9
CZ,DK,2018,214.6,0.7
CZ,DK,2019,169.7,-0.8
CZ,DK,2020,215.2,1.4
CZ,DK,2021,193.3,2.0
CZ,DK,2022,205.6,1.1
CZ,EE,2013,0.5,
CZ,EE,2014,0.4,
CZ,EE,2015,1.6,0.3
CZ,EE,2016,1.1,-1.3
CZ,EE,2017,2.0,0.4
CZ,EE,2018,0.3,-0.1
CZ,EE,2019,0.1,0.1
CZ,EE,2020,0.3,0.1
CZ,EE,2021,0.3,0.3
CZ,EE,2022,0.4,0.0
CZ,EE,2023,,0.7
CZ,ES,2013,116.2,2.9
CZ,ES,2014,164.8,1.5
CZ,ES,2015,187.7,2.2
CZ,ES,2016,221.0,2.1
CZ,ES,2017,208.6,1.9
CZ,ES,2018,211.1,3.4
CZ,ES,2019,258.7,6.4
CZ,ES,2020,225.2,24.2
CZ,ES,2021,268.7,12.6
CZ,ES,2022,284.0,23.9
CZ,ES,2023,324.2,33.5
CZ,ES,2024,318.2,28.8
CZ,FI,2013,25.1,0.0
CZ,FI,2014,39.8,0.0
CZ,FI,2015,62.0,0.0
CZ,FI,2016,64.3,3.9
CZ,FI,2017,72.6,1.8
CZ,FI,2018,93.1,-6.7
CZ,FI,2019,112.8,-2.5
CZ,FI,2020,98.3,-4.6
CZ,FI,2021,132.5,-5.2
CZ,FI,2022,269.8,-13.4
CZ,FI,2023,198.2,-20.7
CZ,FI,2024,194.6,-3.3
CZ,FR,2013,1545.9,3.1
CZ,FR,2014,1225.6,1.3
CZ,FR,2015,1145.3,10.5
CZ,FR,2016,1279.6,9.7
CZ,FR,2017,1356.0,9.9
CZ,FR,2018,857.4,17.8
CZ,FR,2019,897.0,37.3
CZ,FR,2020,1027.8,-2.6
CZ,FR,2021,1013.5,45.0
CZ,FR,2022,969.5,101.0
CZ,FR,2023,1300.6,-15.2
CZ,FR,2024,1710.7,318.7
CZ,GR,2013,0.9,0.0
CZ,GR,2014,3.7,0.0
CZ,GR,2015,1.4,0.0
CZ,GR,2016,3.7,0.0
CZ,GR,2017,,0.1
CZ,GR,2018,3.0,
CZ,GR,2019,3.7,-0.3
CZ,GR,2020,1.2,0.0
CZ,GR,2021,2.4,36.5
CZ,GR,2022,4.4,59.5
CZ,GR,2023,2.4,104.6
CZ,GR,2024,2.4,61.1
CZ,HR,2013,2.3,-0.5
CZ,HR,2014,6.7,-9.0
CZ,HR,2015,4.9,-0.2
CZ,HR,2016,14.4,-0.6
CZ,HR,2017,,1.4
CZ,HR,2018,3.4,38.8
CZ,HR,2019,,33.2
CZ,HR,2020,,162.0
CZ,HR,2021,8.6,
CZ,HR,2022,28.2,52.2
CZ,HU,2013,73.7,0.0
CZ,HU,2014,62.0,9.6
CZ,HU,2015,69.8,7.1
CZ,HU,2016,121.0,-0.9
CZ,HU,2017,113.2,54.1
CZ,HU,2018,264.5,43.8
CZ,HU,2019,288.7,64.4
CZ,HU,2020,538.3,-15.4
CZ,HU,2021,990.6,59.7
CZ,HU,2022,1891.4,54.3
CZ,HU,2023,792.5,
CZ,HU,2024,778.0,117.1
CZ,IE,2013,573.5,14.0
CZ,IE,2014,424.7,10.0
CZ,IE,2015,335.0,7.4
CZ,IE,2016,279.3,-1.2
CZ,IE,2017,389.3,1.8
CZ,IE,2018,304.6,3.0
CZ,IE,2019,496.4,2.9
CZ,IE,2020,282.7,6.8
CZ,IE,2021,424.1,
CZ,IE,2022,548.9,41.1
CZ,IE,2023,648.9,
CZ,IE,2024,637.0,
CZ,IS,2013,0.1,0.0
CZ,IS,2014,3.5,0.0
CZ,IS,2015,,0.0
CZ,IS,2016,,0.0
CZ,IS,2017,,0.0
CZ,IS,2018,,0.0
CZ,IS,2019,,0.0
CZ,IS,2020,0.5,0.0
CZ,IS,2021,2.0,0.0
CZ,IS,2022,,0.1
CZ,IT,2013,194.7,-0.6
CZ,IT,2014,185.6,0.5
CZ,IT,2015,266.7,7.6
CZ,IT,2016,257.5,-0.1
CZ,IT,2017,277.0,1.6
CZ,IT,2018,255.8,20.9
CZ,IT,2019,297.1,148.3
CZ,IT,2020,296.8,392.4
CZ,IT,2021,367.2,463.9
