partner,geo,year,value
ES,OTHER,2012,12.0
ES,OTHER,2020,26.0
ES,OTHER,2021,7.0
ES,PL,2001,66.0
ES,PL,2002,63.0
ES,PL,2003,85.0
ES,PL,2004,103.0
ES,PL,2005,106.0
ES,PL,2006,145.0
ES,PL,2007,213.0
ES,RO,2013,67164.0
ES,RO,2014,53242.0
ES,RO,2015,46080.0
ES,RO,2016,43948.0
ES,RO,2017,58177.0
ES,RO,2018,45759.0
ES,RO,2021,51126.0
ES,RO,2022,49231.0
ES,RO,2023,51316.0
ES,SE,1998,728.0
ES,SE,1999,693.0
ES,SE,2000,946.0
ES,SE,2001,1038.0
ES,SE,2002,1166.0
ES,SE,2003,1234.0
ES,SE,2004,1174.0
ES,SE,2005,1254.0
ES,SE,2006,1459.0
ES,SE,2007,1515.0
ES,SE,2008,1706.0
ES,SE,2009,1909.0
ES,SE,2010,1754.0
ES,SE,2011,1883.0
ES,SE,2012,2355.0
ES,SE,2013,2768.0
ES,SE,2014,2548.0
ES,SE,2015,2340.0
ES,SE,2016,2214.0
ES,SE,2017,2311.0
ES,SE,2018,2230.0
ES,SE,2019,2196.0
ES,SE,2020,2108.0
ES,SE,2021,2010.0
ES,SE,2022,2433.0
ES,SE,2023,2515.0
ES,SI,1998,0.0
ES,SI,1999,5.0
ES,SI,2000,0.0
ES,SI,2001,0.0
ES,SI,2002,5.0
ES,SI,2003,6.0
ES,SI,2004,2.0
ES,SI,2005,8.0
ES,SI,2006,18.0
ES,SI,2007,11.0
ES,SI,2008,54.0
ES,SI,2009,74.0
ES,SI,2010,52.0
ES,SI,2011,53.0
ES,SI,2012,48.0
ES,SI,2013,63.0
ES,SI,2014,63.0
ES,SI,2015,50.0
ES,SI,2016,61.0
ES,SI,2017,64.0
ES,SI,2018,92.0
ES,SI,2019,71.0
ES,SI,2020,173.0
ES,SI,2021,132.0
ES,SI,2022,90.0
ES,SI,2023,95.0
ES,SK,1998,0.0
ES,SK,1999,3.0
ES,SK,2000,3.0
ES,SK,2001,5.0
ES,SK,2002,3.0
ES,SK,2003,2.0
ES,SK,2004,23.0
ES,SK,2005,43.0
ES,SK,2006,63.0
ES,SK,2008,78.0
ES,SK,2009,119.0
ES,SK,2010,81.0
ES,SK,2011,86.0
ES,SK,2012,97.0
ES,SK,2013,69.0
ES,SK,2014,73.0
ES,SK,2015,119.0
ES,SK,2016,117.0
ES,SK,2017,112.0
ES,SK,2018,91.0
ES,SK,2019,104.0
ES,SK,2020,112.0
ES,SK,2021,82.0
ES,SK,2022,50.0
ES,SK,2023,64.0
ES,UK,1998,12161.0
ES,UK,1999,4965.0
ES,UK,2000,5644.0
ES,UK,2001,2886.0
ES,UK,2002,13122.0
ES,UK,2003,15493.0
ES,UK,2004,12819.0
ES,UK,2005,13773.0
ES,UK,2006,14736.0
ES,UK,2009,22331.0
ES,UK,2010,15167.0
ES,UK,2011,17643.0
ES,UK,2012,28709.0
ES,UK,2013,34489.0
ES,UK,2014,33325.0
ES,UK,2015,28480.0
ES,UK,2016,27677.0
ES,UK,2017,27254.0
ES,UK,2018,24701.0
ES,UK,2019,25791.0
FI,AT,1998,289.0
FI,AT,1999,263.0
FI,AT,2000,234.0
FI,AT,2001,216.0
FI,AT,2002,222.0
FI,AT,2003,237.0
FI,AT,2004,275.0
FI,AT,2005,258.0
FI,AT,2006,278.0
FI,AT,2007,109.0
FI,AT,2008,125.0
FI,AT,2011,130.0
FI,AT,2012,207.0
FI,AT,2014,251.0
FI,AT,2015,169.0
FI,AT,2016,179.0
FI,AT,2017,202.0
FI,AT,2018,193.0
FI,AT,2019,163.0
FI,AT,2020,152.0
FI,AT,2021,153.0
FI,AT,2022,159.0
FI,AT,2023,191.0
FI,BE,2010,344.0
FI,BE,2011,294.0
FI,BE,2012,264.0
FI,BE,2013,295.0
FI,BE,2014,243.0
FI,BE,2015,250.0
FI,BE,2016,246.0
FI,BE,2017,288.0
FI,BE,2018,353.0
FI,BE,2019,269.0
FI,BE,2022,299.0
FI,BE,2023,334.0
FI,BG,2007,0.0
FI,BG,2012,23.0
FI,BG,2013,13.0
FI,BG,2014,22.0
FI,BG,2015,11.0
FI,BG,2016,18.0
FI,BG,2017,20.0
FI,BG,2018,36.0
FI,BG,2019,49.0
FI,BG,2020,57.0
FI,BG,2021,111.0
FI,BG,2022,50.0
FI,BG,2023,59.0
FI,CH,2011,418.0
FI,CH,2012,357.0
FI,CH,2013,463.0
FI,CH,2014,448.0
FI,CH,2015,406.0
FI,CH,2016,433.0
FI,CH,2017,382.0
FI,CH,2018,444.0
FI,CH,2019,343.0
FI,CH,2020,359.0
FI,CZ,2002,34.0
FI,CZ,2003,55.0
FI,CZ,2004,51.0
FI,CZ,2005,27.0
FI,CZ,2006,14.0
FI,CZ,2007,49.0
FI,CZ,2021,31.0
FI,CZ,2022,31.0
FI,CZ,2023,17.0
FI,DE,1998,2869.0
FI,DE,1999,2913.0
FI,DE,2000,3014.0
FI,DE,2001,2733.0
FI,DE,2002,2203.0
FI,DE,2004,2229.0
FI,DE,2005,2169.0
FI,DE,2006,1984.0
FI,DE,2007,2250.0
FI,DE,2008,2046.0
FI,DE,2014,1086.0
FI,DE,2015,1363.0
FI,DE,2016,1445.0
FI,DE,2017,1380.0
FI,DE,2018,1151.0
FI,DE,2019,1006.0
FI,DE,2020,907.0
FI,DE,2021,984.0
FI,DE,2022,1235.0
FI,DE,2023,1316.0
FI,DK,1998,416.0
FI,DK,1999,448.0
FI,DK,2000,391.0
FI,DK,2001,405.0
FI,DK,2002,396.0
FI,DK,2003,421.0
FI,DK,2004,393.0
FI,DK,2005,368.0
FI,DK,2006,456.0
FI,DK,2007,450.0
FI,DK,2008,327.0
FI,DK,2009,244.0
FI,DK,2010,228.0
FI,DK,2011,221.0
FI,DK,2012,225.0
FI,DK,2013,261.0
FI,DK,2014,313.0
FI,DK,2015,413.0
FI,DK,2016,409.0
FI,DK,2017,512.0
FI,DK,2018,351.0
FI,DK,2019,316.0
FI,DK,2020,317.0
FI,DK,2021,334.0
FI,EE,2004,205.0
FI,EE,2005,323.0
FI,EE,2006,665.0
FI,EE,2007,1468.0
FI,EE,2008,1151.0
FI,EE,2009,1214.0
FI,EE,2010,1020.0
FI,EE,2011,1149.0
FI,EE,2012,509.0
FI,EE,2013,1067.0
FI,EE,2014,1290.0
FI,EE,2015,6422.0
FI,EE,2016,5494.0
FI,EE,2017,6597.0
FI,EE,2018,5547.0
FI,EE,2019,5719.0
FI,EE,2020,3781.0
FI,EE,2021,3903.0
FI,EE,2022,3656.0
FI,EE,2023,3184.0
FI,ES,1998,723.0
FI,ES,1999,928.0
FI,ES,2000,928.0
FI,ES,2001,821.0
FI,ES,2002,875.0
FI,ES,2004,774.0
FI,ES,2005,803.0
FI,ES,2006,770.0
FI,ES,2007,1038.0
FI,ES,2008,710.0
FI,ES,2009,689.0
FI,ES,2010,936.0
FI,ES,2011,982.0
FI,ES,2012,940.0
FI,ES,2013,906.0
FI,ES,2014,889.0
FI,ES,2015,925.0
FI,ES,2016,971.0
FI,ES,2017,1141.0
FI,ES,2018,1115.0
FI,ES,2019,999.0
FI,ES,2020,671.0
FI,ES,2021,1643.0
FI,ES,2022,1627.0
FI,ES,2023,1643.0
FI,FR,2013,1045.0
FI,FR,2014,920.0
FI,FR,2015,746.0
FI,FR,2016,783.0
FI,FR,2017,816.0
FI,FR,2018,1122.0
FI,FR,2019,796.0
FI,FR,2020,714.0
FI,FR,2021,609.0
FI,FR,2022,871.0
FI,FR,2023,587.0
FI,HR,1999,0.0
FI,HR,2001,1.0
FI,HR,2002,0.0
FI,HR,2003,0.0
FI,HR,2004,2.0
FI,HR,2006,0.0
FI,HR,2007,2.0
FI,HR,2008,6.0
FI,HR,2009,9.0
FI,HR,2010,10.0
FI,HR,2011,3.0
FI,HR,2012,5.0
FI,HR,2013,9.0
FI,HR,2014,10.0
FI,HR,2015,17.0
FI,HR,2016,9.0
FI,HR,2017,17.0
FI,HR,2018,15.0
FI,HR,2019,14.0
FI,HR,2020,8.0
FI,HR,2021,13.0
FI,HR,2022,28.0
FI,HR,2023,29.0
FI,HU,2021,131.0
FI,HU,2022,138.0
FI,IE,2006,396.0
FI,IE,2007,347.0
FI,IE,2008,334.0
FI,IE,2009,176.0
FI,IE,2010,154.0
FI,IS,1998,58.0
FI,IS,1999,46.0
FI,IS,2000,41.0
FI,IS,2002,42.0
FI,IS,2007,52.0
FI,IS,2009,26.0
FI,IS,2010,20.0
FI,IS,2011,14.0
FI,IS,2012,26.0
FI,IS,2013,35.0
FI,IS,2014,32.0
FI,IS,2015,31.0
FI,IS,2016,42.0
FI,IS,2017,46.0
FI,IS,2018,33.0
FI,IS,2019,27.0
FI,IS,2020,24.0
FI,IS,2021,29.0
FI,IS,2022,52.0
FI,IS,2023,33.0
FI,IT,2008,253.0
FI,IT,2009,217.0
FI,IT,2010,181.0
FI,IT,2011,159.0
FI,IT,2012,155.0
FI,IT,2013,149.0
FI,IT,2014,150.0
FI,IT,2015,145.0
FI,IT,2016,170.0
FI,IT,2017,156.0
FI,IT,2018,192.0
FI,IT,2019,211.0
FI,IT,2020,184.0
FI,IT,2021,250.0
FI,IT,2022,266.0
FI,IT,2023,198.0
FI,LI,2008,0.0
FI,LI,2009,2.0
FI,LI,2010,0.0
FI,LI,2011,1.0
FI,LI,2012,0.0
FI,LI,2013,2.0
FI,LI,2014,0.0
FI,LI,2015,0.0
FI,LI,2016,0.0
FI,LI,2017,1.0
FI,LI,2018,0.0
FI,LI,2019,0.0
FI,LI,2020,1.0
FI,LI,2021,0.0
FI,LT,1998,1.0
FI,LT,1999,3.0
FI,LT,2000,1.0
FI,LT,2001,87.0
FI,LT,2002,102.0
FI,LT,2003,32.0
FI,LT,2004,54.0
FI,LT,2005,28.0
FI,LT,2006,24.0
FI,LT,2007,17.0
FI,LT,2008,39.0
FI,LT,2009,19.0
FI,LT,2010,19.0
FI,LT,2011,59.0
FI,LT,2012,63.0
FI,LT,2013,77.0
FI,LT,2014,90.0
FI,LT,2015,81.0
FI,LT,2016,81.0
FI,LT,2017,78.0
FI,LT,2018,91.0
FI,LT,2019,117.0
FI,LT,2020,121.0
FI,LT,2021,54.0
FI,LT,2022,61.0
FI,LT,2023,120.0
FI,LU,2003,2.0
FI,LU,2004,1.0
FI,LU,2005,8.0
FI,LU,2006,3.0
FI,LU,2007,4.0
FI,LV,1998,8.0
FI,LV,1999,2.0
FI,NL,1998,500.0
FI,NL,1999,536.0
FI,NL,2000,490.0
FI,NL,2001,437.0
FI,NL,2002,408.0
FI,NL,2003,362.0
FI,NL,2004,348.0
FI,NL,2005,383.0
FI,NL,2006,336.0
FI,NL,2007,435.0
FI,NL,2008,521.0
FI,NL,2009,316.0
FI,NL,2010,356.0
FI,NL,2011,441.0
FI,NL,2012,433.0
FI,NL,2013,391.0
FI,NL,2014,462.0
FI,NL,2015,539.0
FI,NL,2016,685.0
FI,NL,2017,682.0
FI,NL,2018,745.0
FI,NL,2019,720.0
FI,NL,2020,556.0
FI,NL,2021,720.0
FI,NL,2022,815.0
FI,NL,2023,725.0
FI,NO,1998,1359.0
FI,NO,1999,1380.0
FI,NO,2000,1311.0
FI,NO,2001,1224.0
FI,NO,2002,1249.0
FI,NO,2003,934.0
FI,NO,2004,647.0
FI,NO,2005,594.0
FI,NO,2006,580.0
FI,NO,2007,789.0
FI,NO,2008,471.0
FI,NO,2009,361.0
FI,NO,2010,421.0
FI,NO,2011,385.0
FI,NO,2012,366.0
FI,NO,2013,444.0
FI,NO,2014,558.0
FI,NO,2015,420.0
FI,NO,2016,391.0
FI,NO,2017,432.0
FI,NO,2018,454.0
FI,NO,2019,409.0
FI,NO,2020,329.0
FI,NO,2021,462.0
FI,NO,2022,534.0
FI,NO,2023,530.0
FI,OTHER,2000,0.0
FI,OTHER,2001,0.0
FI,OTHER,2002,2.0
FI,OTHER,2004,0.0
FI,OTHER,2005,129.0
FI,OTHER,2006,141.0
FI,OTHER,2007,179.0
FI,OTHER,2008,3.0
FI,OTHER,2009,0.0
FI,OTHER,2010,1.0
FI,OTHER,2011,1.0
FI,OTHER,2012,0.0
FI,OTHER,2020,2.0
FI,OTHER,2021,3.0
FI,PL,2001,5.0
FI,PL,2002,4.0
FI,PL,2003,6.0
FI,PL,2004,3.0
FI,PL,2005,6.0
FI,PL,2006,7.0
FI,PL,2007,11.0
FI,RO,2013,43.0
FI,RO,2014,30.0
FI,RO,2015,60.0
FI,RO,2016,83.0
FI,RO,2017,80.0
FI,RO,2018,117.0
FI,RO,2021,71.0
FI,RO,2022,140.0
FI,RO,2023,99.0
FI,SE,1998,3288.0
FI,SE,1999,3647.0
FI,SE,2000,3820.0
FI,SE,2001,3659.0
FI,SE,2002,3532.0
FI,SE,2003,3395.0
FI,SE,2004,3035.0
FI,SE,2005,3282.0
FI,SE,2006,3092.0
FI,SE,2007,2888.0
FI,SE,2008,2879.0
FI,SE,2009,2932.0
FI,SE,2010,2795.0
FI,SE,2011,2723.0
FI,SE,2012,2738.0
FI,SE,2013,2737.0
FI,SE,2014,3093.0
FI,SE,2015,3288.0
FI,SE,2016,3511.0
FI,SE,2017,3381.0
FI,SE,2018,3089.0
FI,SE,2019,2659.0
FI,SE,2020,2088.0
FI,SE,2021,2049.0
FI,SE,2022,2228.0
FI,SE,2023,2122.0
FI,SI,1998,0.0
FI,SI,1999,0.0
FI,SI,2000,0.0
FI,SI,2001,0.0
FI,SI,2002,0.0
FI,SI,2003,0.0
FI,SI,2004,2.0
FI,SI,2005,0.0
FI,SI,2006,1.0
FI,SI,2007,2.0
FI,SI,2008,19.0
FI,SI,2009,7.0
FI,SI,2010,17.0
FI,SI,2011,18.0
FI,SI,2012,14.0
FI,SI,2013,12.0
FI,SI,2014,10.0
FI,SI,2015,5.0
FI,SI,2016,15.0
FI,SI,2017,13.0
FI,SI,2018,24.0
FI,SI,2019,10.0
FI,SI,2020,30.0
FI,SI,2021,15.0
FI,SI,2022,11.0
FI,SI,2023,13.0
FI,SK,1998,0.0
FI,SK,1999,0.0
FI,SK,2000,1.0
FI,SK,2001,1.0
FI,SK,2002,0.0
FI,SK,2003,0.0
FI,SK,2004,5.0
FI,SK,2005,3.0
FI,SK,2006,7.0
FI,SK,2008,17.0
FI,SK,2009,13.0
FI,SK,2010,23.0
FI,SK,2011,10.0
FI,SK,2012,13.0
FI,SK,2013,10.0
FI,SK,2014,4.0
FI,SK,2015,12.0
FI,SK,2016,15.0
FI,SK,2017,12.0
FI,SK,2018,18.0
FI,SK,2019,6.0
FI,SK,2020,3.0
FI,SK,2021,7.0
FI,SK,2022,7.0
FI,SK,2023,4.0
FI,UK,1998,1898.0
FI,UK,1999,1556.0
FI,UK,2000,0.0
FI,UK,2001,274.0
FI,UK,2002,1025.0
FI,UK,2003,246.0
FI,UK,2004,747.0
FI,UK,2005,676.0
FR,AT,1998,893.0
FR,AT,1999,1017.0
FR,AT,2000,850.0
FR,AT,2001,862.0
FR,AT,2002,657.0
FR,AT,2003,711.0
FR,AT,2004,826.0
FR,AT,2005,900.0
FR,AT,2006,927.0
FR,AT,2007,789.0
FR,AT,2008,752.0
FR,AT,2011,692.0
FR,AT,2012,868.0
FR,AT,2014,963.0
FR,AT,2015,886.0
FR,AT,2016,968.0
FR,AT,2017,932.0
FR,AT,2018,937.0
FR,AT,2019,1000.0
FR,AT,2020,986.0
FR,AT,2021,971.0
FR,AT,2022,1053.0
FR,AT,2023,994.0
FR,BE,2010,17364.0
FR,BE,2011,16579.0
FR,BE,2012,16119.0
FR,BE,2013,16384.0
FR,BE,2014,16490.0
FR,BE,2015,16048.0
FR,BE,2016,15215.0
FR,BE,2017,15318.0
FR,BE,2018,15836.0
FR,BE,2019,17018.0
FR,BE,2022,16040.0
FR,BE,2023,15675.0
FR,BG,2007,11.0
FR,BG,2012,233.0
FR,BG,2013,119.0
FR,BG,2014,167.0
FR,BG,2015,287.0
FR,BG,2016,291.0
FR,BG,2017,406.0
FR,BG,2018,531.0
FR,BG,2019,607.0
FR,BG,2020,843.0
FR,BG,2021,1100.0
FR,BG,2022,983.0
FR,BG,2023,801.0
FR,CH,2011,13033.0
FR,CH,2012,13070.0
FR,CH,2013,16899.0
FR,CH,2014,19598.0
FR,CH,2015,19328.0
FR,CH,2016,16898.0
FR,CH,2017,16353.0
FR,CH,2018,16453.0
FR,CH,2019,15545.0
FR,CH,2020,16760.0
FR,CZ,2002,340.0
FR,CZ,2003,462.0
FR,CZ,2004,413.0
FR,CZ,2005,212.0
FR,CZ,2006,159.0
FR,CZ,2007,392.0
FR,CZ,2021,339.0
FR,CZ,2022,250.0
FR,CZ,2023,223.0
FR,DE,1998,20222.0
FR,DE,1999,21516.0
FR,DE,2000,21486.0
FR,DE,2002,18619.0
FR,DE,2004,18369.0
FR,DE,2005,18603.0
FR,DE,2006,19095.0
FR,DE,2007,19627.0
FR,DE,2008,19772.0
FR,DE,2014,12787.0
FR,DE,2015,13359.0
FR,DE,2016,14927.0
FR,DE,2017,13487.0
FR,DE,2018,12571.0
FR,DE,2019,12445.0
FR,DE,2020,11721.0
FR,DE,2021,12098.0
FR,DE,2022,12343.0
FR,DE,2023,12571.0
FR,DK,1998,1602.0
FR,DK,1999,1458.0
FR,DK,2000,1528.0
FR,DK,2001,1486.0
FR,DK,2002,1439.0
FR,DK,2003,1488.0
FR,DK,2004,1555.0
FR,DK,2005,1708.0
FR,DK,2006,1755.0
FR,DK,2007,1690.0
FR,DK,2008,1230.0
FR,DK,2009,1201.0
FR,DK,2010,1091.0
FR,DK,2011,1136.0
FR,DK,2012,1087.0
FR,DK,2013,1184.0
FR,DK,2014,1237.0
FR,DK,2015,1245.0
FR,DK,2016,1303.0
FR,DK,2017,1270.0
FR,DK,2018,1381.0
FR,DK,2019,1265.0
FR,DK,2020,1362.0
FR,DK,2021,1437.0
FR,EE,2004,9.0
FR,EE,2005,11.0
FR,EE,2006,38.0
FR,EE,2007,41.0
FR,EE,2008,63.0
FR,EE,2009,75.0
FR,EE,2010,70.0
FR,EE,2011,29.0
FR,EE,2012,18.0
FR,EE,2013,33.0
FR,EE,2014,36.0
FR,EE,2015,273.0
FR,EE,2016,242.0
FR,EE,2017,309.0
FR,EE,2018,323.0
FR,EE,2019,319.0
FR,EE,2020,379.0
FR,EE,2021,572.0
FR,EE,2022,337.0
FR,EE,2023,272.0
FR,ES,1998,5686.0
FR,ES,1999,6702.0
FR,ES,2000,7408.0
FR,ES,2001,6437.0
FR,ES,2002,8200.0
FR,ES,2004,11205.0
FR,ES,2005,13112.0
FR,ES,2006,15604.0
FR,ES,2007,15973.0
FR,ES,2008,12410.0
FR,ES,2009,10561.0
FR,ES,2010,10545.0
FR,ES,2011,11148.0
FR,ES,2012,10411.0
FR,ES,2013,10548.0
FR,ES,2014,11985.0
FR,ES,2015,13507.0
FR,ES,2016,13341.0
FR,ES,2017,16290.0
FR,ES,2018,16210.0
FR,ES,2019,16550.0
FR,ES,2020,14086.0
FR,ES,2021,27894.0
FR,ES,2022,26265.0
FR,ES,2023,28326.0
FR,FI,1998,204.0
FR,FI,1999,229.0
FR,FI,2000,259.0
FR,FI,2001,274.0
FR,FI,2002,281.0
FR,FI,2003,312.0
FR,FI,2004,290.0
FR,FI,2005,367.0
FR,FI,2006,408.0
FR,FI,2007,391.0
FR,FI,2008,406.0
FR,FI,2009,360.0
FR,FI,2010,317.0
FR,FI,2011,345.0
FR,FI,2012,363.0
FR,FI,2013,364.0
FR,FI,2014,435.0
FR,FI,2015,417.0
FR,FI,2016,439.0
FR,FI,2017,409.0
FR,FI,2018,514.0
FR,FI,2019,444.0
FR,FI,2020,537.0
FR,FI,2021,641.0
FR,FI,2022,555.0
FR,FI,2023,488.0
FR,HR,1999,63.0
FR,HR,2001,59.0
FR,HR,2002,70.0
FR,HR,2003,65.0
FR,HR,2004,105.0
FR,HR,2006,101.0
FR,HR,2007,89.0
FR,HR,2008,145.0
FR,HR,2009,167.0
FR,HR,2010,90.0
FR,HR,2011,57.0
FR,HR,2012,85.0
FR,HR,2013,85.0
FR,HR,2014,148.0
FR,HR,2015,98.0
FR,HR,2016,152.0
FR,HR,2017,105.0
FR,HR,2018,145.0
FR,HR,2019,150.0
FR,HR,2020,138.0
FR,HR,2021,335.0
FR,HR,2022,325.0
FR,HR,2023,240.0
FR,HU,2021,965.0
FR,HU,2022,739.0
FR,IE,2006,4236.0
FR,IE,2007,4060.0
FR,IE,2008,4561.0
FR,IE,2009,2941.0
FR,IE,2010,2265.0
FR,IS,1998,42.0
FR,IS,1999,61.0
FR,IS,2000,72.0
FR,IS,2001,60.0
FR,IS,2002,47.0
FR,IS,2007,89.0
FR,IS,2009,56.0
FR,IS,2010,85.0
FR,IS,2011,42.0
FR,IS,2012,58.0
FR,IS,2013,108.0
FR,IS,2014,97.0
FR,IS,2015,114.0
FR,IS,2016,139.0
FR,IS,2017,176.0
FR,IS,2018,193.0
FR,IS,2019,176.0
FR,IS,2020,151.0
FR,IS,2021,176.0
FR,IS,2022,178.0
FR,IS,2023,103.0
FR,IT,2008,4380.0
FR,IT,2009,4339.0
FR,IT,2010,3959.0
FR,IT,2011,3959.0
FR,IT,2012,4042.0
FR,IT,2013,3766.0
FR,IT,2014,3774.0
FR,IT,2015,3770.0
FR,IT,2016,4016.0
FR,IT,2017,4222.0
FR,IT,2018,4225.0
FR,IT,2019,4426.0
FR,IT,2020,5356.0
FR,IT,2021,6186.0
FR,IT,2022,6858.0
FR,IT,2023,6412.0
FR,LI,2008,0.0
FR,LI,2009,3.0
FR,LI,2010,0.0
FR,LI,2011,4.0
FR,LI,2012,5.0
FR,LI,2013,7.0
FR,LI,2014,2.0
FR,LI,2015,1.0
FR,LI,2016,4.0
FR,LI,2017,2.0
FR,LI,2018,4.0
FR,LI,2019,5.0
FR,LI,2020,4.0
FR,LI,2021,3.0
FR,LT,1998,2.0
FR,LT,1999,13.0
FR,LT,2000,22.0
FR,LT,2001,58.0
FR,LT,2002,60.0
FR,LT,2003,40.0
FR,LT,2004,78.0
FR,LT,2005,77.0
FR,LT,2006,76.0
FR,LT,2007,65.0
FR,LT,2008,101.0
FR,LT,2009,64.0
FR,LT,2010,44.0
FR,LT,2011,174.0
FR,LT,2012,239.0
FR,LT,2013,266.0
FR,LT,2014,266.0
FR,LT,2015,290.0
FR,LT,2016,199.0
FR,LT,2017,223.0
FR,LT,2018,242.0
FR,LT,2019,235.0
FR,LT,2020,273.0
FR,LT,2021,157.0
FR,LT,2022,134.0
FR,LT,2023,148.0
FR,LU,2003,866.0
FR,LU,2004,864.0
FR,LU,2005,882.0
FR,LU,2006,927.0
FR,LU,2007,1000.0
FR,LV,1998,6.0
FR,LV,1999,2.0
FR,NL,1998,3689.0
FR,NL,1999,3352.0
FR,NL,2000,3513.0
FR,NL,2001,3180.0
FR,NL,2002,3084.0
FR,NL,2003,2919.0
FR,NL,2004,2871.0
FR,NL,2005,3018.0
FR,NL,2006,3357.0
FR,NL,2007,3725.0
FR,NL,2008,4513.0
FR,NL,2009,3501.0
FR,NL,2010,3435.0
FR,NL,2011,3488.0
FR,NL,2012,3233.0
FR,NL,2013,3508.0
FR,NL,2014,4017.0
FR,NL,2015,4375.0
FR,NL,2016,4414.0
FR,NL,2017,4894.0
FR,NL,2018,5018.0
FR,NL,2019,5349.0
FR,NL,2020,4818.0
FR,NL,2021,5628.0
FR,NL,2022,5733.0
FR,NL,2023,5745.0
FR,NO,1998,651.0
FR,NO,1999,676.0
FR,NO,2000,538.0
FR,NO,2001,586.0
FR,NO,2002,513.0
FR,NO,2003,460.0
FR,NO,2004,459.0
FR,NO,2005,579.0
FR,NO,2006,628.0
FR,NO,2007,830.0
FR,NO,2008,807.0
FR,NO,2009,691.0
FR,NO,2010,947.0
FR,NO,2011,882.0
FR,NO,2012,756.0
FR,NO,2013,850.0
FR,NO,2014,919.0
FR,NO,2015,729.0
FR,NO,2016,670.0
FR,NO,2017,666.0
FR,NO,2018,717.0
FR,NO,2019,802.0
FR,NO,2020,587.0
FR,NO,2021,1012.0
FR,NO,2022,1004.0
FR,NO,2023,954.0
FR,OTHER,2000,0.0
FR,OTHER,2001,0.0
FR,OTHER,2002,3.0
FR,OTHER,2004,2.0
FR,OTHER,2005,53.0
FR,OTHER,2006,86.0
FR,OTHER,2007,2489.0
FR,OTHER,2008,5.0
FR,OTHER,2009,4.0
FR,OTHER,2010,16.0
FR,OTHER,2011,13.0
FR,OTHER,2012,17.0
FR,OTHER,2020,21.0
FR,OTHER,2021,21.0
FR,PL,2001,226.0
FR,PL,2002,247.0
FR,PL,2003,191.0
FR,PL,2004,293.0
FR,PL,2005,324.0
FR,PL,2006,356.0
FR,PL,2007,394.0
FR,RO,2013,2154.0
FR,RO,2014,2200.0
FR,RO,2015,1850.0
FR,RO,2016,1900.0
FR,RO,2017,2000.0
FR,RO,2018,1760.0
FR,RO,2021,1967.0
FR,RO,2022,3306.0
FR,RO,2023,2637.0
FR,SE,1998,972.0
FR,SE,1999,972.0
FR,SE,2000,1043.0
FR,SE,2001,1012.0
FR,SE,2002,877.0
FR,SE,2003,931.0
FR,SE,2004,982.0
FR,SE,2005,1047.0
FR,SE,2006,1216.0
FR,SE,2007,1407.0
FR,SE,2008,1465.0
FR,SE,2009,1365.0
FR,SE,2010,1190.0
FR,SE,2011,1324.0
FR,SE,2012,1175.0
FR,SE,2013,1337.0
FR,SE,2014,1373.0
FR,SE,2015,1501.0
FR,SE,2016,1432.0
FR,SE,2017,1612.0
FR,SE,2018,1492.0
FR,SE,2019,1458.0
FR,SE,2020,1216.0
FR,SE,2021,1670.0
FR,SE,2022,1871.0
FR,SE,2023,1725.0
FR,SI,1998,6.0
FR,SI,1999,13.0
FR,SI,2000,8.0
FR,SI,2001,12.0
FR,SI,2002,14.0
FR,SI,2003,23.0
FR,SI,2004,18.0
FR,SI,2005,32.0
FR,SI,2006,36.0
FR,SI,2007,25.0
FR,SI,2008,118.0
FR,SI,2009,106.0
FR,SI,2010,122.0
FR,SI,2011,117.0
FR,SI,2012,129.0
FR,SI,2013,151.0
FR,SI,2014,105.0
FR,SI,2015,71.0
FR,SI,2016,124.0
FR,SI,2017,106.0
FR,SI,2018,156.0
FR,SI,2019,96.0
FR,SI,2020,235.0
FR,SI,2021,121.0
FR,SI,2022,102.0
FR,SI,2023,132.0
FR,SK,1998,6.0
FR,SK,1999,13.0
FR,SK,2000,6.0
FR,SK,2001,10.0
FR,SK,2002,17.0
FR,SK,2003,9.0
FR,SK,2004,85.0
FR,SK,2005,185.0
FR,SK,2006,139.0
FR,SK,2008,173.0
FR,SK,2009,184.0
FR,SK,2010,133.0
FR,SK,2011,107.0
FR,SK,2012,86.0
FR,SK,2013,85.0
FR,SK,2014,92.0
FR,SK,2015,115.0
FR,SK,2016,130.0
FR,SK,2017,113.0
FR,SK,2018,88.0
FR,SK,2019,90.0
FR,SK,2020,90.0
FR,SK,2021,78.0
FR,SK,2022,71.0
FR,SK,2023,50.0
FR,UK,1998,16769.0
FR,UK,1999,22909.0
FR,UK,2000,23739.0
FR,UK,2001,22618.0
FR,UK,2002,16172.0
FR,UK,2003,27767.0
FR,UK,2004,15040.0
FR,UK,2005,12882.0
FR,UK,2006,21821.0
FR,UK,2008,13755.0
FR,UK,2009,21790.0
FR,UK,2010,21270.0
FR,UK,2011,21132.0
FR,UK,2012,20221.0
FR,UK,2013,24314.0
FR,UK,2014,32114.0
FR,UK,2015,25957.0
FR,UK,2016,36887.0
FR,UK,2017,25367.0
FR,UK,2018,23393.0
HR,AT,1998,3385.0
HR,AT,1999,3898.0
HR,AT,2000,4476.0
HR,AT,2001,5455.0
HR,AT,2002,3198.0
HR,AT,2003,2940.0
HR,AT,2004,3006.0
